M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56
0,0,0,12.2,3.1,84.5659,0,0,0,0,0,0,0,0,0,0,0,3641,439,60,46014,0,0,0,165521,0,0,0,3664,3496,14,0,19,4,0,60,71,3550,14,0,19,4,15,62,3664,740,466,329,382,3664,3593,1372,375,2036686175.55078,182342.640967505,0
0,25.92,0,18.4,4,79.8782,0,0,0,0,0,0,0,0,0,0,0,23145,4211,372,41829,0,0,0,409630,0,0,0,23013,21760,94,88,75,0,0,254,742,22501,94,88,75,0,1,254,23013,3823,2674,2405,1726,23013,22271,9613,2772,1208286263.95313,267203.290472847,6
0,26.3,0,14.9,6.1,77.2353,3.66518078256563,0,983,643,1367,1947,2499,24,16,3,1,22813,3381,549,48788,4038,148,0,116992,7439,0,0,22507,19467,102,344,127,0,20,884,1563,20420,102,429,127,20,133,1276,22507,2754,1602,2015,2993,22507,20944,8697,4446,7785203258.86719,577667.00385724,6
1.16279069767442,290.19,3.37427453097584,15.7,3.6,57.186,0,1,0,0,0,0,0,0,0,0,0,29636,4605,478,41517,0,0,0,277491,0,2,0,29738,28174,124,81,31,0,0,332,996,28960,150,111,31,0,59,427,29738,4536,3060,3082,2853,29738,28742,12184,4023,1930112377.95313,215892.031294108,86
9.09090909090909,67.87,6.17017338187203,11.3,5.5,81.0157,4.19337606837607,1,349,426,514,774,1097,49,25,4,2,16207,1800,489,56950,22464,942,0,216532,3160,0,0,16004,15211,56,133,86,0,0,270,248,15412,56,136,86,2,20,292,16004,2851,1791,1595,1289,16004,15756,6607,1871,2857338378.87109,238464.365973161,11
0,175.7,0,25.8,3.5,68.3922,4.386708086228,0,431,426,500,854,1274,32,32,6,2,19351,4637,289,35871,10623,466,0,175683,3485,-1,0,19807,8103,10539,36,95,0,88,158,788,8459,10568,36,106,36,392,210,19807,3556,2399,2581,1357,19807,19019,7786,2128,2067414633.72461,255041.281283771,34
0,121.6,0,20,4.4,70.4249,2.70062519216972,0,317,353,424,462,588,75,42,7,0,13158,2587,232,42700,58542,1581,0,855674,2144,1,0,13262,5252,442,33,72,0,0,138,7325,11663,658,35,78,0,503,325,13262,3100,1811,1571,1094,13262,5937,4636,1050,3850799985.99219,248579.748255328,16
1.85185185185185,377.56,6.99186612906985,10.4,5.3,89.0426,0,3,0,0,0,0,0,0,0,0,0,42907,4450,1151,65912,0,0,0,332791,0,5,0,41371,26687,133,284,296,85,52,886,12948,28998,160,324,315,85,9911,1578,41371,9026,5284,4995,2857,41371,28423,15218,3991,10579764771.4688,605312.29031333,162
0,37.38,0,12.9,3.3,83.0017,1.62790697674419,0,364,481,454,727,838,25,25,4,2,13376,1567,226,51676,860,14,0,21502,2864,0,0,13438,11555,10,133,72,0,0,241,1427,12511,10,153,73,0,314,377,13438,2309,1749,1493,1299,13438,12011,5023,1565,10504849024.9648,447816.844211942,5
4.3046357615894,147.44,6.34685049749544,4.1,3.4,184.3754,6.11262298513712,13,2512,2775,4113,6576,9049,124,124,6,2,204826,8271,3621,103536,33439,2044,0,349725,25025,0,0,197008,168906,6435,181,11579,55,190,4680,4982,172894,6551,198,11579,63,814,4909,197008,43889,24575,19483,9400,197008,192026,84036,15625,2037197389.41406,197909.628219353,302
4.03225806451613,130.01,5.24218913818411,13.3,3.8,110.6503,4.386708086228,5,1562,1939,3264,5449,5790,274,208,20,4,95380,12446,1500,58035,10623,466,0,175683,18004,2,0,89546,62788,18978,188,1008,0,149,1743,4692,66119,19193,188,1008,0,771,2267,89546,16558,9321,10609,6765,89546,84854,35054,11239,2132021094.99219,307782.981568693,124
0,43.91,0,12.5,3.8,92.6294,0,0,0,0,0,0,0,0,0,0,0,15941,1953,304,53864,0,0,0,84488,0,0,0,15882,14833,95,30,32,0,0,396,496,15241,95,34,32,0,17,463,15882,3013,1900,1509,1342,15882,15386,6429,1689,3063064135.76953,224320.809675709,7
0,434.99,0,8.2,3.7,85.2664,4.19337606837607,0,313,309,393,421,652,25,20,3,2,8276,667,182,59938,22464,942,0,216532,2088,1,0,8353,7800,49,14,102,0,0,68,320,8066,49,19,104,0,33,82,8353,1476,841,765,1015,8353,8033,3183,1073,3604640059.02734,241644.135895366,36
3.03030303030303,405.13,12.2767172058192,21.1,6.1,81.6272,3.38738160218334,10,1591,1539,2587,3325,4767,294,270,14,9,81455,16868,2167,44015,24916,844,0,364156,13809,9,1,81336,38386,31763,261,643,1,364,1608,8310,41594,32094,514,644,1,4520,1969,81336,15641,10443,9714,5717,81336,73026,31729,8092,1468953042.78516,160327.401636374,330
2.72108843537415,149.59,4.07058392526408,10.4,4.1,98.4499,9.59214501510574,4,2130,1955,2978,4200,6244,113,113,13,5,98266,9668,1918,55762,55608,5334,0,494252,17507,1,1,98474,85486,2421,296,284,15,102,2086,7784,91413,2640,492,284,15,1003,2627,98474,17151,13279,11090,7063,98474,90690,39447,10444,3561385012.30078,241403.248042309,147
0,46.65,0,18.2,5.5,83.2991,4.40674231574309,0,504,213,515,776,974,100,100,5,2,17150,3057,400,41807,9077,400,0,182101,2982,0,0,17153,15284,934,6,149,6,13,446,315,15553,934,6,149,6,59,446,17153,3221,2187,1958,1232,17153,16838,6805,1750,1046305008.67578,137489.315866811,8
1.24223602484472,59.67,0.741276106817887,9.1,4.6,103.3868,5.36606880329315,2,4351,4473,7454,12052,15916,419,334,20,14,269805,23613,5713,76530,20406,1095,0,332791,44246,0,0,262475,202208,6423,2251,12456,2087,191,17077,19782,213159,6530,2708,12691,2150,5413,19824,262475,45165,35879,37112,16278,262475,242693,100073,27968,2291075134.02344,626600.275917681,161
1.2987012987013,136.74,1.77588350204227,9.2,3,92.036,5.62333360265008,1,910,768,1246,2115,3595,94,94,13,2,56310,5005,971,66219,24754,1392,0,159420,8634,-2,0,55101,43382,238,2856,329,13,27,1228,7028,48385,261,3435,341,13,1238,1428,55101,8834,6996,7658,2924,55101,48073,22979,5710,6965622656.05859,367421.325190357,77
7.14285714285714,165.53,11.8238250073899,18.4,4.8,70.5601,2.70062519216972,4,732,591,751,1096,1322,88,69,5,2,33830,5715,604,42782,58542,1581,0,855674,4492,1,0,34113,11669,1486,10,104,7,22,662,20153,29237,1637,260,104,7,1118,1750,34113,7781,5439,4698,2074,34113,13960,11703,2418,3801977941.94141,247062.552063529,56
0,458.39,0,7.7,3.5,125.7795,0,0,0,0,0,0,0,0,0,0,0,48649,3557,902,80231,0,0,0,138383,0,10,0,48900,45111,621,43,996,0,26,682,1421,46295,695,43,996,0,174,697,48900,7420,7312,5038,4398,48900,47479,19724,5008,116232696.035156,134054.728142572,223
0,94.74,0,8,2.8,120.3353,2.2925411688731,0,362,379,627,813,1058,50,43,7,3,24277,1907,343,69975,9291,213,0,84488,3239,0,0,23545,21158,155,333,230,0,0,431,1238,22232,164,336,230,0,127,456,23545,5774,2834,3138,1368,23545,22307,8560,1871,3741102321.53125,327584.370920873,23
0,17.42,0,8.5,5.2,101.9304,0,0,0,0,0,0,0,0,0,0,0,5740,484,159,66319,0,0,0,803973,0,0,0,5746,5300,24,0,25,0,0,89,308,5572,34,0,25,0,20,95,5746,909,611,608,520,5746,5438,2345,753,788101465.53125,131362.539005853,1
0,100.5,0,9.6,3,92.1733,3.27420726521686,0,955,1051,1723,2108,2503,25,25,6,2,40796,3836,651,56022,16462,539,0,227402,8340,3,0,41009,35637,154,2982,120,7,3,987,1119,36549,154,3060,120,9,57,1060,41009,7297,4471,4237,3729,41009,39890,16664,4611,4674658361.96875,357583.601542804,41
5.31914893617021,456.5,24.2818638758711,12.3,4.1,99.354,6.25828529148812,20,2049,1830,2728,3838,4899,250,250,21,10,82366,9942,1529,55365,32437,2030,0,235333,15344,11,1,82387,70322,5740,376,1072,18,265,1903,2691,72036,5968,447,1075,29,812,2020,82387,15428,9921,9650,6607,82387,79696,32044,8737,1317082978.23438,168952.579006649,376
25,11.36,2.83945709580328,15.4,3.4,82.3113,2.2925411688731,1,1116,582,1189,1446,1937,74,53,4,4,35218,5109,574,47864,9291,213,0,84488,6270,0,0,35591,28384,963,578,570,7,12,1241,3836,31224,1126,639,570,42,513,1477,35591,7057,5109,4211,2887,35591,31755,12944,3383,4635345954.42188,272734.487780498,4
0,94.38,0,18,4.7,86.9892,4.40674231574309,0,359,317,467,609,839,25,25,4,1,12715,2254,256,43659,9077,400,0,182101,2591,0,0,12727,11574,840,0,0,0,0,92,221,11743,840,0,0,0,0,144,12727,2380,1353,1447,1143,12727,12506,4956,1448,1421967626.48438,231079.314410012,12
10.5633802816901,246.16,26.0032937505417,16.8,3.8,83.7415,4.33039114655675,15,766,990,1350,2317,2607,69,69,8,2,57685,9526,1053,49101,44638,1933,0,440756,8030,5,0,56790,44167,2219,7,595,14,35,889,8864,50658,2255,468,637,14,1793,965,56790,11629,7380,7129,3106,56790,47926,22622,4924,1368833342.84375,189665.806380583,142
0,393.87,0,35.3,6.5,53.7559,0,0,0,0,0,0,0,0,0,0,0,9140,2943,222,26814,0,0,0,195794,0,0,0,9486,2798,6569,6,21,0,3,0,89,2838,6588,6,21,0,33,0,9486,1678,1993,634,714,9486,9397,3417,1050,2651500890.07031,260114.502700752,36
0,105.52,0,15.4,4.3,87.6124,3.66518078256563,0,227,156,249,559,471,21,21,4,1,11372,1744,248,55343,4038,148,0,116992,1662,0,0,11215,6714,21,64,69,28,0,295,4024,9936,26,167,69,28,631,358,11215,2595,1540,1147,632,11215,7191,4271,1030,10763830732.6094,482023.172575201,12
0,138.35,0,9,4,115.0762,0,0,0,0,0,0,0,0,0,0,0,12288,1092,268,74872,0,0,0,803973,0,0,0,12367,11832,58,16,65,38,9,164,185,12017,58,16,65,38,9,164,12367,2252,1357,1275,997,12367,12182,5155,1331,1394509001.28125,191416.213801168,17
0,41.96,0,8.1,3.6,108.796,3.85452746165265,0,3830,3970,6275,9479,13197,190,189,28,6,190678,15401,3270,81869,101050,3895,0,1736894,36751,2,0,186661,145990,1432,939,8237,396,184,5852,23631,164202,1494,1268,8291,406,4051,6949,186661,30651,21294,18743,14075,186661,163030,79222,22676,7625453517.62109,457715.777273045,80
6.83229813664596,645.69,44.1157597535934,10.8,4.1,161.925,7.07327843728083,55,1288,1408,2221,3434,5089,151,151,43,4,124672,13341,2609,77758,38497,2723,0,347647,13440,13,0,121176,83388,26335,47,1281,40,229,3253,6603,88396,26398,57,1281,40,1506,3498,121176,27363,15610,16889,4917,121176,114573,47874,8523,1051980637.48047,181853.092808737,805
0,340.23,0,21.1,4.1,83.149,0,0,0,0,0,0,0,0,0,0,0,3821,794,71,47429,0,0,0,38006,0,1,0,3869,2169,3,1536,19,5,0,44,93,2223,3,1570,19,5,0,49,3869,928,541,426,268,3869,3776,1381,325,8514342220.46875,583750.104305325,13
0,58.02,0,11.8,2.5,90.2779,5.37609238451935,0,235,108,238,397,340,18,16,3,1,5171,600,69,49122,12816,689,0,165521,1318,0,0,5270,5099,20,26,21,0,0,38,66,5150,20,26,21,0,15,38,5270,837,507,554,581,5270,5204,2054,737,2461589433.65625,240917.415237567,3
1.20689655172414,276.21,3.33360319644924,19.2,4.4,81.8453,4.44683568666562,7,3482,2874,4459,5884,8329,680,647,39,13,209983,37121,4653,53251,114306,5083,0,803973,25028,11,0,209448,141757,27617,268,22278,121,351,4817,12239,151382,27942,312,22337,133,1902,5440,209448,32890,55321,30799,10815,209448,197209,65410,14213,4427677209.28125,270253.925105577,580
5.26315789473684,78.76,4.14537842123263,13.6,3.8,88.0063,2.70062519216972,4,1460,1749,2685,3786,4842,221,176,16,9,96493,12715,1605,53360,58542,1581,0,855674,14522,0,0,92152,66540,7297,952,1144,43,72,1509,14595,73179,7328,1047,1164,43,7759,1632,92152,18249,12961,11300,5894,92152,77557,35120,8628,3265538793.77344,249759.495691591,76
0.72463768115942,1228.09,8.89917237696894,22.9,4.9,59.2713,0,1,0,0,0,0,0,0,0,0,0,11237,1980,187,43031,0,0,0,277491,0,3,0,11486,4392,6432,31,50,4,12,232,333,4537,6488,31,50,4,87,289,11486,1441,1433,1954,822,11486,11153,4722,1114,2000109433.89063,221825.589932717,138
0,24.82,0,7.6,4.4,116.1662,0,0,0,0,0,0,0,0,0,0,0,4029,306,89,68236,0,0,0,128559,0,0,0,3941,3330,32,75,38,0,0,263,203,3519,32,75,38,0,14,263,3941,525,274,271,397,3941,3738,1695,779,1152468699.55078,190242.840612856,1
0,64.43,0,12.3,5.6,78.0481,8.0785828778102,0,1842,1940,2331,3620,4886,330,287,18,5,111755,12996,2510,52798,364965,29484,0,1811544,14619,0,0,114448,93636,6452,427,1811,208,70,3359,8485,98570,6894,533,1884,245,1708,4614,114448,23727,18352,19655,6113,114448,105963,38095,8506,6453773084.00781,974157.084240771,72
0.164473684210526,4120.64,6.77736360555744,26.7,5.8,76.7578,1.65844491425887,1,210,268,527,705,938,25,25,4,1,14755,3235,250,40195,21285,353,0,409630,2648,0,0,14602,12967,659,223,8,0,23,396,326,13216,659,237,8,0,78,404,14602,1859,1592,1915,1005,14602,14276,6588,1643,1596302528.14453,211150.152347202,608
0,32.93,0,35.4,9.4,61.9737,3.89678778304371,0,413,488,672,914,1335,124,49,7,2,18223,6386,422,27292,1899,74,0,88461,3822,0,0,19217,17036,1616,24,0,0,0,290,251,17084,1616,24,0,0,178,315,19217,3304,1899,2163,1573,19217,18966,8029,2249,2197349081.39453,256440.412313707,6
1.75438596491228,87.84,1.54109325155265,12.6,3.9,76.0808,4.19337606837607,1,1690,1704,2486,3306,4512,220,168,16,5,64889,8105,1264,53481,22464,942,0,216532,13698,1,0,63855,60683,462,538,262,0,15,972,923,61333,479,610,262,0,80,1091,63855,11617,6824,7180,5880,63855,62932,24536,7818,6315589723.01953,350136.519140562,57
0,90.95,0,13.9,5.8,113.6836,3.89678778304371,0,783,760,1123,1673,2240,70,59,9,2,30785,4200,824,50064,1899,74,0,88461,6579,1,0,31645,30612,310,131,78,34,0,161,319,30846,310,131,78,34,33,213,31645,5191,3362,3414,2666,31645,31326,13099,3913,1373473382.98438,162335.532828997,28
4,65.67,2.62660222735869,20.2,5.1,84.8982,4.81579859106132,1,568,600,962,1286,1596,176,57,10,2,38072,7118,764,50157,17318,834,0,196266,5012,1,1,37879,19286,683,4745,246,51,0,415,12453,29917,752,4808,246,51,996,1109,37879,8565,5783,5722,2130,37879,25426,12797,2882,17108841179.4883,659003.924411797,25
3.55029585798817,1604.18,56.953013763645,29,6.7,71.8976,4.77072059242381,6,266,225,256,424,517,25,25,4,0,10535,3001,259,32167,14044,670,0,148132,1688,3,0,10828,2799,7820,9,4,0,0,48,148,2940,7820,9,4,0,7,48,10828,2211,1573,1438,747,10828,10680,3918,941,2590203818.19922,204266.873298909,169
3.125,239.77,7.49288176232579,21.2,4.4,69.3523,0,1,0,0,0,0,0,0,0,0,0,13346,2787,216,36317,0,0,0,409630,0,0,0,13331,11150,89,118,25,6,9,1770,164,11310,89,118,25,6,13,1770,13331,2431,1561,1460,1074,13331,13167,5158,1647,1410132073.55859,176788.741316969,32
3.61904761904762,766.86,27.753027271001,19.9,4.8,94.848,4.77072059242381,19,1300,1470,1898,2692,3646,285,268,14,5,68461,13223,1222,42435,14044,670,0,148132,11006,19,1,68454,44329,19952,150,231,36,48,715,2993,47003,19989,159,231,36,288,748,68454,14622,8969,8730,4668,68454,65461,25127,6338,2506910150.90625,200397.858229403,525
0,97.38,0,13.9,6.8,96.0011,4.40674231574309,0,176,226,344,637,503,25,25,4,2,9242,1268,251,48182,9077,400,0,182101,1886,1,0,9263,8863,64,11,13,1,0,146,165,9020,64,11,13,1,4,150,9263,1637,951,916,746,9263,9098,3873,1140,1400856071.875,215720.110772368,9
5.55555555555556,51.01,2.83406546691229,16.3,3.9,86.0984,3.38738160218334,1,1037,1078,1976,2673,2889,83,49,9,3,35285,5700,599,46426,24916,844,0,364156,9653,0,0,34410,30726,464,193,267,0,82,311,2367,32278,489,193,267,0,863,320,34410,5161,3377,3587,4091,34410,32043,12632,5562,2018688357.5625,238504.531993594,18
0,627.11,0,9.4,2.1,115.5976,2.2925411688731,0,140,175,86,135,217,20,20,3,1,4146,376,48,67220,9291,213,0,84488,753,2,0,4261,3325,21,0,50,0,2,78,785,3660,26,0,50,3,432,90,4261,898,620,488,401,4261,3476,1502,352,4006210343.11719,257561.385911084,26
3.38983050847458,1026.32,34.7906760988055,10.4,2.6,85.1548,5.62333360265008,6,171,149,313,557,854,24,20,3,2,17246,1678,285,61268,24754,1392,0,159420,2044,-1,0,16537,14418,65,119,83,22,26,272,1532,15748,103,162,83,22,70,349,16537,2389,3595,2422,633,16537,15005,6087,1411,13869986043.9727,661543.952048593,177
4,786.74,31.4696318053079,24,5,75.646,3.63647704590818,6,356,578,709,942,1105,99,37,5,2,19066,4499,380,37733,16032,583,0,195794,3690,5,0,19538,8791,10518,51,0,0,7,56,115,8855,10518,51,0,0,58,56,19538,3675,2340,2243,1643,19538,19423,7590,2047,3569092840.05859,315395.201757554,150
0,15.83,0,13.1,3.2,58.7597,5.20298646756883,0,1062,811,1210,1801,2320,66,66,10,5,31589,3828,467,44259,4286,223,0,65602,7204,0,0,32038,29514,866,105,199,27,0,389,938,30086,920,112,199,27,135,559,32038,4261,3335,3445,3083,32038,31100,13793,4121,9375743333.07422,608556.503463869,5
0,70.2,0,15.2,4.3,79.9692,3.38738160218334,0,350,373,360,659,989,68,44,8,1,14245,2124,299,43121,24916,844,0,364156,2731,0,0,14254,8868,60,3962,47,0,0,586,731,9229,60,4218,47,0,114,586,14254,2659,1738,1687,1083,14254,13523,5439,1648,2114589396.33984,310365.617141272,10
5,82.26,4.11294137002077,9,3.8,112.8982,6.11262298513712,2,940,854,1388,1783,2605,90,61,7,2,48627,4293,899,63398,33439,2044,0,349725,7570,0,0,48797,45365,1298,151,460,0,17,757,749,45915,1298,172,472,0,150,790,48797,10120,6295,5606,3182,48797,48048,19206,4388,1829432091.07031,182203.545268152,40
3.84615384615385,57.92,2.2277172581256,11.7,2.9,99.1877,5.37609238451935,1,711,585,1405,1889,2366,75,56,3,1,44889,4795,618,53970,12816,689,0,165521,6956,0,0,44840,40418,1932,232,370,225,75,669,919,41180,1932,232,391,225,140,740,44840,7650,6602,5840,2701,44840,43921,17792,4255,3621337886.06641,277750.956257512,26
0,30.57,0,6.8,4.2,119.7738,0,0,0,0,0,0,0,0,0,0,0,9813,658,179,74570,0,0,0,21502,0,0,0,9951,8883,0,43,12,0,0,282,731,9578,0,43,12,0,0,318,9951,2027,988,1063,629,9951,9220,4209,1035,23732929295.168,720682.886637906,3
9.67741935483871,135.16,13.080444735121,11,4.3,89.6761,6.25828529148812,3,394,491,681,1058,1359,15,15,1,2,22935,2512,454,49972,32437,2030,0,235333,3983,0,0,22941,21655,84,33,160,0,0,174,835,22196,84,49,160,0,249,203,22941,4353,2813,2562,1566,22941,22106,9230,2417,1434627775.71484,166078.030468426,31
5.43478260869565,718.61,39.0548720952939,19.6,5.6,92.4491,7.07327843728083,10,313,467,610,952,1275,109,74,7,2,25605,4177,494,44395,38497,2723,0,347647,3617,0,0,25661,18219,4786,464,167,0,0,522,1503,18903,4878,540,167,0,420,753,25661,4826,2893,3786,1390,25661,24158,10539,2227,2689693117.66797,247530.137636572,184
0,0,0,13.4,2.6,71.5187,0,0,0,0,0,0,0,0,0,0,0,1399,188,27,51457,0,0,0,159420,0,0,0,1296,1037,0,0,0,0,0,5,254,1211,0,0,0,0,80,5,1296,222,106,146,123,1296,1042,534,165,7305190370.64063,460846.399619383,0
0,0,0,14.3,3.3,77.8177,0,0,0,0,0,0,0,0,0,0,0,10222,1442,165,44388,0,0,0,38006,0,0,0,10177,9323,68,235,0,0,4,186,361,9601,68,235,0,0,45,228,10177,2020,1206,1185,844,10177,9816,3789,1133,11704132040.8281,468902.790586365,0
0,101.05,0,8.5,3.2,124.0906,0,0,0,0,0,0,0,0,0,0,0,42555,3363,807,75421,0,0,0,227402,0,0,0,41603,39270,177,72,500,0,34,724,826,39925,188,73,505,1,165,746,41603,7229,8263,4420,2266,41603,40777,15999,3426,3033547484.52344,232155.962457037,43
0,93.41,0,6.9,2.5,86.0001,5.20298646756883,0,1684,1339,1964,3273,4382,137,86,10,3,61022,4149,788,64777,4286,223,0,65602,12642,1,0,60640,57698,392,176,484,15,52,833,990,58506,415,231,484,15,88,901,60640,9299,6545,6242,4987,60640,59650,25912,7655,2315115475.90625,233677.004839468,57
3.44827586206896,59.58,2.05444273240883,21,4.2,82.6617,5.16936908010917,1,684,1059,1369,2053,2607,150,122,23,6,48675,9862,795,42913,6229,322,0,178638,7772,0,0,48599,23265,634,16059,299,106,6,4806,3424,24926,707,16657,310,106,784,5109,48599,9107,9135,5964,3112,48599,45175,16621,4660,3072199278.52344,253805.224207018,29
0,0,0,9.3,2.6,79.4605,2.2960229602296,0,96,99,100,122,106,20,20,3,0,2192,200,31,51848,2439,56,0,67340,523,0,0,2246,2004,0,79,12,0,0,95,56,2054,0,82,12,0,3,95,2246,416,180,179,295,2246,2190,948,228,6184482853.28125,335663.255461437,0
2.16216216216216,179.5,3.88100828595269,9.5,2.6,97.7772,3.27420726521686,4,2726,2048,3038,4325,5671,189,158,15,4,103066,9513,1519,59428,16462,539,0,227402,17808,6,-1,102315,92042,1409,472,1367,8,184,1708,5125,95324,1416,513,1367,11,1731,1953,102315,18300,12862,11925,7812,102315,97190,41420,9996,3803596428.81641,282948.444115337,185
6.84931506849315,99.05,6.78453668398985,12.8,3,118.599,4.386708086228,15,2455,2328,4671,7399,10283,50,0,32,0,221091,27687,3069,62204,10623,466,0,175683,27136,0,0,209065,133331,49446,865,4740,203,637,6338,13505,140244,49833,945,4799,209,5977,7058,209065,42334,28583,30642,9454,209065,195560,80370,17682,4548646245.04102,421726.805504434,219
4.34782608695652,194.06,8.43739453256834,16,5.5,78.2021,4.33039114655675,1,481,350,934,1080,1039,25,25,4,1,11852,1704,213,45853,44638,1933,0,440756,3884,1,0,11417,10805,135,64,77,0,0,196,140,10887,135,64,77,0,58,196,11417,1189,1895,825,1765,11417,11277,3624,2119,664332719.3125,141135.836886519,23
0,175.94,0,17.9,3.1,96.8595,1.91174127768042,0,1543,1855,2549,3391,4766,730,561,74,17,108558,18768,1658,45615,6277,120,0,115596,14104,1,0,105701,81089,14567,181,1328,200,426,2657,5253,83979,14622,480,1328,200,2352,2740,105701,21867,16122,16221,5947,105701,100448,37387,8157,2814494980.66016,249512.423727871,191
0,52.11,0,15.6,5,77.624,0,0,0,0,0,0,0,0,0,0,0,17270,2679,309,47065,0,0,0,855674,0,0,0,17098,13048,1174,85,136,52,0,146,2457,15184,1229,89,136,52,262,146,17098,3257,1816,1680,1736,17098,14641,6258,2351,3845842958.64063,336193.888727878,9
15.7894736842105,150.3,23.7316738740639,13.2,3.7,77.6768,2.70062519216972,9,798,888,1421,2065,2064,188,63,12,3,37924,4778,603,47097,58542,1581,0,855674,7236,0,0,37834,27253,1340,140,281,0,0,521,8299,34631,1464,198,281,0,543,717,37834,6935,5177,4417,3107,37834,29535,14069,4129,3440464456.10156,254787.616061166,57
0,0,0,24.6,4.2,72.362,5.16936908010917,0,362,309,451,620,765,25,25,4,2,13335,2902,224,37566,6229,322,0,178638,2507,0,0,13460,8495,804,2708,18,0,0,711,724,9079,804,2752,18,0,34,773,13460,2389,1799,1814,1122,13460,12736,4951,1385,3156916632.12109,258173.74476017,0
4.34782608695652,189.35,8.23248538733844,14.8,4.4,76.3333,0,1,0,0,0,0,0,0,0,0,0,12147,1790,247,55418,0,0,0,277491,0,0,0,12223,8526,3340,28,30,0,0,208,91,8594,3363,28,30,0,0,208,12223,1537,879,1019,1796,12223,12132,4383,2609,822622236.917969,657005.592250964,23
9.52380952380952,261.23,24.8787162582411,22.9,6.5,61.9265,0,2,0,0,0,0,0,0,0,0,0,8039,1813,182,36310,0,0,0,440756,0,0,0,8193,4692,3150,0,124,0,0,19,208,4692,3150,0,124,0,180,47,8193,1378,1152,742,638,8193,7985,3388,895,1387887807.76953,230040.917460397,21
